STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00094741,"TETERBORO AIRPORT, NJ US",5/7/2021,0,,,,64,45
USW00094741,"TETERBORO AIRPORT, NJ US",5/8/2021,0.14,,,,53,43
USW00094741,"TETERBORO AIRPORT, NJ US",5/9/2021,0.5,,,,63,40
USW00094741,"TETERBORO AIRPORT, NJ US",5/10/2021,0.03,,,,60,47
USW00094741,"TETERBORO AIRPORT, NJ US",5/11/2021,0,,,,67,45
USW00094741,"TETERBORO AIRPORT, NJ US",5/12/2021,0,,,,69,44
USW00094741,"TETERBORO AIRPORT, NJ US",5/13/2021,0,,,,70,45
USW00094741,"TETERBORO AIRPORT, NJ US",5/14/2021,0,,,,75,47
USW00094741,"TETERBORO AIRPORT, NJ US",5/15/2021,0,,,,76,49
USW00094741,"TETERBORO AIRPORT, NJ US",5/16/2021,0,,,,77,53
USW00094741,"TETERBORO AIRPORT, NJ US",5/17/2021,0,,,,77,48
USW00094741,"TETERBORO AIRPORT, NJ US",5/18/2021,0,,,,82,53
USW00094741,"TETERBORO AIRPORT, NJ US",5/19/2021,0,,,,87,56
USW00094741,"TETERBORO AIRPORT, NJ US",5/20/2021,0,,,,76,57
USW00094741,"TETERBORO AIRPORT, NJ US",5/21/2021,0,,,,81,51
USW00094741,"TETERBORO AIRPORT, NJ US",5/22/2021,0,,,,88,60
USW00094741,"TETERBORO AIRPORT, NJ US",5/23/2021,0,,,,89,65
USW00094741,"TETERBORO AIRPORT, NJ US",5/24/2021,0,,,,66,58
USW00094741,"TETERBORO AIRPORT, NJ US",5/25/2021,0,,,,76,57
USW00094741,"TETERBORO AIRPORT, NJ US",5/26/2021,0.09,,,,89,64
USW00094741,"TETERBORO AIRPORT, NJ US",5/27/2021,0.02,,,,82,63
USW00094741,"TETERBORO AIRPORT, NJ US",5/28/2021,1.48,,,,67,49
USW00094741,"TETERBORO AIRPORT, NJ US",5/29/2021,0.45,,,,50,46
USW00094741,"TETERBORO AIRPORT, NJ US",5/30/2021,1.38,,,,50,46
USW00094741,"TETERBORO AIRPORT, NJ US",5/31/2021,0,,,,72,48
USW00094741,"TETERBORO AIRPORT, NJ US",6/1/2021,0,,,,77,50
USW00094741,"TETERBORO AIRPORT, NJ US",6/2/2021,0,,,,77,57
USW00094741,"TETERBORO AIRPORT, NJ US",6/3/2021,0.65,,,,74,58
USW00094741,"TETERBORO AIRPORT, NJ US",6/4/2021,1.03,,,,80,64
USW00094741,"TETERBORO AIRPORT, NJ US",6/5/2021,0,,,,91,60
USW00094741,"TETERBORO AIRPORT, NJ US",6/6/2021,0,,,,98,69
USW00094741,"TETERBORO AIRPORT, NJ US",6/7/2021,0.02,,,,91,72
USW00094741,"TETERBORO AIRPORT, NJ US",6/8/2021,1.66,,,,91,72
USW00094741,"TETERBORO AIRPORT, NJ US",6/9/2021,0,,,,95,70
USW00094741,"TETERBORO AIRPORT, NJ US",6/10/2021,0,,,,83,63
USW00094741,"TETERBORO AIRPORT, NJ US",6/11/2021,0.01,,,,73,61
USW00094741,"TETERBORO AIRPORT, NJ US",6/12/2021,0,,,,70,58
USW00094741,"TETERBORO AIRPORT, NJ US",6/13/2021,0,,,,74,56
USW00094741,"TETERBORO AIRPORT, NJ US",6/14/2021,0.25,,,,75,63
USW00094741,"TETERBORO AIRPORT, NJ US",6/15/2021,0,,,,81,63
USW00094741,"TETERBORO AIRPORT, NJ US",6/16/2021,0,,,,76,59
USW00094741,"TETERBORO AIRPORT, NJ US",6/17/2021,0,,,,78,53
USW00094741,"TETERBORO AIRPORT, NJ US",6/18/2021,0,,,,84,55
USW00094741,"TETERBORO AIRPORT, NJ US",6/19/2021,0,,,,89,65
USW00094741,"TETERBORO AIRPORT, NJ US",6/20/2021,0,,,,87,62
USW00094741,"TETERBORO AIRPORT, NJ US",6/21/2021,0,,,,88,74
USW00094741,"TETERBORO AIRPORT, NJ US",6/22/2021,0.13,,,,78,56
USW00094741,"TETERBORO AIRPORT, NJ US",6/23/2021,0,,,,77,51
USW00094741,"TETERBORO AIRPORT, NJ US",6/24/2021,0,,,,79,54
USW00094741,"TETERBORO AIRPORT, NJ US",6/25/2021,0,,,,81,58
USW00094741,"TETERBORO AIRPORT, NJ US",6/26/2021,0.01,,,,83,67
USW00094741,"TETERBORO AIRPORT, NJ US",6/27/2021,0,,,,92,73
USW00094741,"TETERBORO AIRPORT, NJ US",6/28/2021,0,,,,95,74
USW00094741,"TETERBORO AIRPORT, NJ US",6/29/2021,0,,,,98,77
USW00094741,"TETERBORO AIRPORT, NJ US",6/30/2021,0.09,,,,98,75
USW00094741,"TETERBORO AIRPORT, NJ US",7/1/2021,0.42,,,,87,72
USW00094741,"TETERBORO AIRPORT, NJ US",7/2/2021,0.62,,,,79,61
USW00094741,"TETERBORO AIRPORT, NJ US",7/3/2021,0.28,,,,67,59
USW00094741,"TETERBORO AIRPORT, NJ US",7/4/2021,0,,,,81,60
USW00094741,"TETERBORO AIRPORT, NJ US",7/5/2021,0,,,,84,63
USW00094741,"TETERBORO AIRPORT, NJ US",7/6/2021,0.31,,,,95,70
USW00094741,"TETERBORO AIRPORT, NJ US",7/7/2021,0,,,,94,69
USW00094741,"TETERBORO AIRPORT, NJ US",7/8/2021,2.39,,,,86,70
USW00094741,"TETERBORO AIRPORT, NJ US",7/9/2021,1.63,,,,87,71
USW00094741,"TETERBORO AIRPORT, NJ US",7/10/2021,0,,,,82,70
USW00094741,"TETERBORO AIRPORT, NJ US",7/11/2021,0,,,,82,71
USW00094741,"TETERBORO AIRPORT, NJ US",7/12/2021,0.26,,,,87,70
USW00094741,"TETERBORO AIRPORT, NJ US",7/13/2021,0,,,,74,68
USW00094741,"TETERBORO AIRPORT, NJ US",7/14/2021,0,,,,89,69
USW00094741,"TETERBORO AIRPORT, NJ US",7/15/2021,0,,,,94,75
USW00094741,"TETERBORO AIRPORT, NJ US",7/16/2021,0,,,,93,75
USW00094741,"TETERBORO AIRPORT, NJ US",7/17/2021,0.85,,,,94,72
USW00094741,"TETERBORO AIRPORT, NJ US",7/18/2021,0.05,,,,85,72
USW00094741,"TETERBORO AIRPORT, NJ US",7/19/2021,0,,,,83,70
USW00094741,"TETERBORO AIRPORT, NJ US",7/20/2021,0,,,,89,69
USW00094741,"TETERBORO AIRPORT, NJ US",7/22/2021,0,,,,81,64
USW00094741,"TETERBORO AIRPORT, NJ US",7/23/2021,0,,,,81,62
USW00094741,"TETERBORO AIRPORT, NJ US",7/24/2021,0,,,,83,62
USW00094741,"TETERBORO AIRPORT, NJ US",7/25/2021,0.23,,,,84,66
USW00094741,"TETERBORO AIRPORT, NJ US",7/26/2021,0,,,,89,71
USW00094741,"TETERBORO AIRPORT, NJ US",7/27/2021,0.01,,,,91,68
USW00094741,"TETERBORO AIRPORT, NJ US",7/28/2021,0.35,,,,82,67
USW00094741,"TETERBORO AIRPORT, NJ US",7/29/2021,1.27,,,,82,68
USW00094741,"TETERBORO AIRPORT, NJ US",7/30/2021,0,,,,82,63
USW00094741,"TETERBORO AIRPORT, NJ US",7/31/2021,0,,,,76,55
USW00094741,"TETERBORO AIRPORT, NJ US",8/1/2021,0.08,,,,77,61
USW00094741,"TETERBORO AIRPORT, NJ US",8/2/2021,0,,,,80,60
USW00094741,"TETERBORO AIRPORT, NJ US",8/3/2021,0,,,,79,61
USW00094741,"TETERBORO AIRPORT, NJ US",8/4/2021,0,,,,76,64
USW00094741,"TETERBORO AIRPORT, NJ US",8/5/2021,0,,,,82,67
USW00094741,"TETERBORO AIRPORT, NJ US",8/6/2021,0,,,,88,63
USW00094741,"TETERBORO AIRPORT, NJ US",8/7/2021,0,,,,88,69
USW00094741,"TETERBORO AIRPORT, NJ US",8/8/2021,0.29,,,,77,65
USW00094741,"TETERBORO AIRPORT, NJ US",8/9/2021,0.02,,,,82,67
USW00094741,"TETERBORO AIRPORT, NJ US",8/10/2021,0.1,,,,86,70
USW00094741,"TETERBORO AIRPORT, NJ US",8/11/2021,0.19,,,,92,72
USW00094741,"TETERBORO AIRPORT, NJ US",8/12/2021,0.25,,,,96,72
USW00094741,"TETERBORO AIRPORT, NJ US",8/13/2021,0,,,,95,73
USW00094741,"TETERBORO AIRPORT, NJ US",8/14/2021,0,,,,89,75
USW00094741,"TETERBORO AIRPORT, NJ US",8/15/2021,0,,,,83,67
USW00094741,"TETERBORO AIRPORT, NJ US",8/16/2021,0,,,,82,67
USW00094741,"TETERBORO AIRPORT, NJ US",8/17/2021,0,,,,83,72
USW00094741,"TETERBORO AIRPORT, NJ US",8/18/2021,0,,,,86,73
USW00094741,"TETERBORO AIRPORT, NJ US",8/19/2021,0.19,,,,86,76
USW00094741,"TETERBORO AIRPORT, NJ US",8/20/2021,0,,,,82,73
USW00094741,"TETERBORO AIRPORT, NJ US",8/21/2021,2.4,,,,82,70
USW00094741,"TETERBORO AIRPORT, NJ US",8/22/2021,2.52,,,,74,70
USW00094741,"TETERBORO AIRPORT, NJ US",8/23/2021,0.94,,,,84,71
USW00094741,"TETERBORO AIRPORT, NJ US",8/24/2021,0,,,,89,70
USW00094741,"TETERBORO AIRPORT, NJ US",8/25/2021,0,,,,93,68
USW00094741,"TETERBORO AIRPORT, NJ US",8/26/2021,0,,,,94,73
USW00094741,"TETERBORO AIRPORT, NJ US",8/27/2021,0.15,,,,92,75
USW00094741,"TETERBORO AIRPORT, NJ US",8/28/2021,0,,,,79,68
USW00094741,"TETERBORO AIRPORT, NJ US",8/29/2021,0.02,,,,78,66
USW00094741,"TETERBORO AIRPORT, NJ US",8/30/2021,0.12,,,,87,72
USW00094741,"TETERBORO AIRPORT, NJ US",8/31/2021,0,,,,84,71
USW00094741,"TETERBORO AIRPORT, NJ US",9/1/2021,6.97,,,,76,62
USW00094741,"TETERBORO AIRPORT, NJ US",9/2/2021,0.07,,,,75,60
USW00094741,"TETERBORO AIRPORT, NJ US",9/3/2021,0,,,,74,58
USW00094741,"TETERBORO AIRPORT, NJ US",9/4/2021,0,,,,80,58
USW00094741,"TETERBORO AIRPORT, NJ US",9/5/2021,0.01,,,,75,62
USW00094741,"TETERBORO AIRPORT, NJ US",9/6/2021,0,,,,82,65
USW00094741,"TETERBORO AIRPORT, NJ US",9/7/2021,0,,,,80,59
USW00094741,"TETERBORO AIRPORT, NJ US",9/8/2021,0.04,,,,84,64
USW00094741,"TETERBORO AIRPORT, NJ US",9/9/2021,0.12,,,,78,66
USW00094741,"TETERBORO AIRPORT, NJ US",9/10/2021,0,,,,75,59
USW00094741,"TETERBORO AIRPORT, NJ US",9/11/2021,0,,,,78,53
USW00094741,"TETERBORO AIRPORT, NJ US",9/12/2021,0,,,,82,63
USW00094741,"TETERBORO AIRPORT, NJ US",9/13/2021,0.05,,,,84,68
USW00094741,"TETERBORO AIRPORT, NJ US",9/14/2021,0,,,,81,64
USW00094741,"TETERBORO AIRPORT, NJ US",9/15/2021,0,,,,88,68
USW00094741,"TETERBORO AIRPORT, NJ US",9/16/2021,0.06,,,,78,68
USW00094741,"TETERBORO AIRPORT, NJ US",9/17/2021,0.01,,,,74,68
USW00094741,"TETERBORO AIRPORT, NJ US",9/18/2021,0,,,,86,67
USW00094741,"TETERBORO AIRPORT, NJ US",9/19/2021,0,,,,77,58
USW00094741,"TETERBORO AIRPORT, NJ US",9/20/2021,0,,,,77,54
USW00094741,"TETERBORO AIRPORT, NJ US",9/21/2021,0.04,,,,77,57
USW00094741,"TETERBORO AIRPORT, NJ US",9/22/2021,0,,,,82,71
USW00094741,"TETERBORO AIRPORT, NJ US",9/23/2021,1.35,,,,86,63
USW00094741,"TETERBORO AIRPORT, NJ US",9/24/2021,0.44,,,,74,57
USW00094741,"TETERBORO AIRPORT, NJ US",9/25/2021,0,,,,76,53
USW00094741,"TETERBORO AIRPORT, NJ US",9/26/2021,0,,,,72,57
USW00094741,"TETERBORO AIRPORT, NJ US",9/27/2021,0,,,,79,55
USW00094741,"TETERBORO AIRPORT, NJ US",9/28/2021,0.12,,,,73,58
USW00094741,"TETERBORO AIRPORT, NJ US",9/29/2021,0,,,,69,51
USW00094741,"TETERBORO AIRPORT, NJ US",9/30/2021,0,,,,67,51
USW00094741,"TETERBORO AIRPORT, NJ US",10/1/2021,0,,,,67,45
USW00094741,"TETERBORO AIRPORT, NJ US",10/2/2021,0,,,,75,48
USW00094741,"TETERBORO AIRPORT, NJ US",10/3/2021,0,,,,83,52
USW00094741,"TETERBORO AIRPORT, NJ US",10/4/2021,0.44,,,,71,60
USW00094741,"TETERBORO AIRPORT, NJ US",10/5/2021,0,,,,65,59
USW00094741,"TETERBORO AIRPORT, NJ US",10/6/2021,0,,,,72,60
USW00094741,"TETERBORO AIRPORT, NJ US",10/7/2021,0,,,,78,58
USW00094741,"TETERBORO AIRPORT, NJ US",10/8/2021,0,,,,85,56
USW00094741,"TETERBORO AIRPORT, NJ US",10/9/2021,0,,,,67,59
USW00094741,"TETERBORO AIRPORT, NJ US",10/10/2021,0.11,,,,65,60
USW00094741,"TETERBORO AIRPORT, NJ US",10/11/2021,0,,,,74,61
USW00094741,"TETERBORO AIRPORT, NJ US",10/12/2021,0,,,,73,58
USW00094741,"TETERBORO AIRPORT, NJ US",10/13/2021,0,,,,72,59
USW00094741,"TETERBORO AIRPORT, NJ US",10/14/2021,0,,,,79,56
USW00094741,"TETERBORO AIRPORT, NJ US",10/15/2021,0,,,,81,59
USW00094741,"TETERBORO AIRPORT, NJ US",10/16/2021,0.32,,,,80,56
USW00094741,"TETERBORO AIRPORT, NJ US",10/17/2021,0.01,,,,65,49
USW00094741,"TETERBORO AIRPORT, NJ US",10/18/2021,0,,,,60,45
USW00094741,"TETERBORO AIRPORT, NJ US",10/19/2021,0,,,,68,41
USW00094741,"TETERBORO AIRPORT, NJ US",10/20/2021,0,,,,81,56
USW00094741,"TETERBORO AIRPORT, NJ US",10/21/2021,0,,,,79,50
USW00094741,"TETERBORO AIRPORT, NJ US",10/22/2021,0,,,,74,55
USW00094741,"TETERBORO AIRPORT, NJ US",10/23/2021,0.01,,,,60,47
USW00094741,"TETERBORO AIRPORT, NJ US",10/24/2021,0.04,,,,66,41
USW00094741,"TETERBORO AIRPORT, NJ US",10/25/2021,0.66,,,,75,53
USW00094741,"TETERBORO AIRPORT, NJ US",10/26/2021,3.12,,,,62,54
USW00094741,"TETERBORO AIRPORT, NJ US",10/27/2021,0.09,,,,62,52
USW00094741,"TETERBORO AIRPORT, NJ US",10/28/2021,0,,,,60,44
USW00094741,"TETERBORO AIRPORT, NJ US",10/29/2021,0.43,,,,55,45
USW00094741,"TETERBORO AIRPORT, NJ US",10/30/2021,0.39,,,,67,53
USW00094741,"TETERBORO AIRPORT, NJ US",10/31/2021,0.06,,,,65,53
USW00094741,"TETERBORO AIRPORT, NJ US",11/1/2021,0,,,,59,47
USW00094741,"TETERBORO AIRPORT, NJ US",11/2/2021,0,,,,55,42
USW00094741,"TETERBORO AIRPORT, NJ US",11/3/2021,0,,,,53,34
USW00094741,"TETERBORO AIRPORT, NJ US",11/4/2021,0,,,,51,34
USW00094741,"TETERBORO AIRPORT, NJ US",11/5/2021,0,,,,53,32
USW00094741,"TETERBORO AIRPORT, NJ US",11/6/2021,0,,,,54,32
USW00094741,"TETERBORO AIRPORT, NJ US",11/7/2021,0,,,,55,31
USW00094741,"TETERBORO AIRPORT, NJ US",11/8/2021,0,,,,66,37
USW00094741,"TETERBORO AIRPORT, NJ US",11/9/2021,0,,,,71,37
USW00094741,"TETERBORO AIRPORT, NJ US",11/10/2021,0,,,,65,44
USW00094741,"TETERBORO AIRPORT, NJ US",11/11/2021,0,,,,64,36
USW00094741,"TETERBORO AIRPORT, NJ US",11/12/2021,0.61,,,,70,42
USW00094741,"TETERBORO AIRPORT, NJ US",11/13/2021,0.23,,,,62,38
USW00094741,"TETERBORO AIRPORT, NJ US",11/14/2021,0.01,,,,48,32
USW00094741,"TETERBORO AIRPORT, NJ US",11/15/2021,0,,,,48,33
USW00094741,"TETERBORO AIRPORT, NJ US",11/16/2021,0,,,,51,34
USW00094741,"TETERBORO AIRPORT, NJ US",11/17/2021,0,,,,58,31
USW00094741,"TETERBORO AIRPORT, NJ US",11/18/2021,0.09,,,,70,41
USW00094741,"TETERBORO AIRPORT, NJ US",11/19/2021,0.01,,,,48,36
USW00094741,"TETERBORO AIRPORT, NJ US",11/20/2021,0,,,,50,28
USW00094741,"TETERBORO AIRPORT, NJ US",11/21/2021,0,,,,55,40
USW00094741,"TETERBORO AIRPORT, NJ US",11/22/2021,0.02,,,,53,33
USW00094741,"TETERBORO AIRPORT, NJ US",11/23/2021,0,,,,43,30
USW00094741,"TETERBORO AIRPORT, NJ US",11/24/2021,0,,,,46,28
USW00094741,"TETERBORO AIRPORT, NJ US",11/25/2021,0.01,,,,57,30
USW00094741,"TETERBORO AIRPORT, NJ US",11/26/2021,0.13,,,,47,35
USW00094741,"TETERBORO AIRPORT, NJ US",11/27/2021,0,,,,40,32
USW00094741,"TETERBORO AIRPORT, NJ US",11/28/2021,0,,,,41,31
USW00094741,"TETERBORO AIRPORT, NJ US",11/29/2021,0,,,,44,28
USW00094741,"TETERBORO AIRPORT, NJ US",11/30/2021,0.01,,,,41,24
USW00094741,"TETERBORO AIRPORT, NJ US",12/1/2021,0,,,,50,37
USW00094741,"TETERBORO AIRPORT, NJ US",12/2/2021,0.05,,,,59,43
USW00094741,"TETERBORO AIRPORT, NJ US",12/3/2021,0,,,,47,32
USW00094741,"TETERBORO AIRPORT, NJ US",12/4/2021,0,,,,50,30
USW00094741,"TETERBORO AIRPORT, NJ US",12/5/2021,0,,,,50,31
USW00094741,"TETERBORO AIRPORT, NJ US",12/6/2021,0.2,,,,64,41
USW00094741,"TETERBORO AIRPORT, NJ US",12/7/2021,0,,,,42,34
USW00094741,"TETERBORO AIRPORT, NJ US",12/8/2021,0.03,,,,41,33
USW00094741,"TETERBORO AIRPORT, NJ US",12/9/2021,0,,,,43,29
USW00094741,"TETERBORO AIRPORT, NJ US",12/10/2021,0,,,,55,37
USW00094741,"TETERBORO AIRPORT, NJ US",12/11/2021,0.14,,,,68,43
USW00094741,"TETERBORO AIRPORT, NJ US",12/12/2021,0,,,,54,33
USW00094741,"TETERBORO AIRPORT, NJ US",12/13/2021,0,,,,55,33
USW00094741,"TETERBORO AIRPORT, NJ US",12/14/2021,0,,,,54,32
USW00094741,"TETERBORO AIRPORT, NJ US",12/15/2021,0,,,,54,32
USW00094741,"TETERBORO AIRPORT, NJ US",12/16/2021,0,,,,63,51
USW00094741,"TETERBORO AIRPORT, NJ US",12/17/2021,0,,,,64,42
USW00094741,"TETERBORO AIRPORT, NJ US",12/18/2021,0.05,,,,46,39
USW00094741,"TETERBORO AIRPORT, NJ US",12/19/2021,0.03,,,,43,27
USW00094741,"TETERBORO AIRPORT, NJ US",12/20/2021,0,,,,37,23
USW00094741,"TETERBORO AIRPORT, NJ US",12/21/2021,0,,,,42,23
USW00094741,"TETERBORO AIRPORT, NJ US",12/22/2021,0.15,,,,48,32
USW00094741,"TETERBORO AIRPORT, NJ US",12/23/2021,0,,,,36,28
USW00094741,"TETERBORO AIRPORT, NJ US",12/24/2021,0.02,,,,39,29
USW00094741,"TETERBORO AIRPORT, NJ US",12/25/2021,0.17,,,,49,33
USW00094741,"TETERBORO AIRPORT, NJ US",12/26/2021,0,,,,50,37
USW00094741,"TETERBORO AIRPORT, NJ US",12/27/2021,0.05,,,,38,31
USW00094741,"TETERBORO AIRPORT, NJ US",12/28/2021,0.03,,,,48,34
USW00094741,"TETERBORO AIRPORT, NJ US",12/29/2021,0.14,,,,43,40
USW00094741,"TETERBORO AIRPORT, NJ US",12/30/2021,0.03,,,,48,42
USW00094741,"TETERBORO AIRPORT, NJ US",12/31/2021,0,,,,52,47
USW00094741,"TETERBORO AIRPORT, NJ US",1/1/2022,0.8,,,,57,48
USW00094741,"TETERBORO AIRPORT, NJ US",1/2/2022,0.02,,,,59,35
USW00094741,"TETERBORO AIRPORT, NJ US",1/3/2022,0,,,,36,21
USW00094741,"TETERBORO AIRPORT, NJ US",1/4/2022,0,,,,35,18
USW00094741,"TETERBORO AIRPORT, NJ US",1/5/2022,0.17,,,,45,26
USW00094741,"TETERBORO AIRPORT, NJ US",1/6/2022,0,,5.1,,38,30
USW00094741,"TETERBORO AIRPORT, NJ US",1/7/2022,0.29,,,,34,24
USW00094741,"TETERBORO AIRPORT, NJ US",1/8/2022,0,,,,31,19
USW00094741,"TETERBORO AIRPORT, NJ US",1/9/2022,0.08,,,,39,23
USW00094741,"TETERBORO AIRPORT, NJ US",1/10/2022,0,,,,39,23
USW00094741,"TETERBORO AIRPORT, NJ US",1/11/2022,0,,,,23,13
USW00094741,"TETERBORO AIRPORT, NJ US",1/12/2022,0,,,,39,15
USW00094741,"TETERBORO AIRPORT, NJ US",1/13/2022,0,,,,47,25
USW00094741,"TETERBORO AIRPORT, NJ US",1/14/2022,0,,,,43,20
USW00094741,"TETERBORO AIRPORT, NJ US",1/15/2022,0,,,,20,10
USW00094741,"TETERBORO AIRPORT, NJ US",1/16/2022,0.46,,,,37,6
USW00094741,"TETERBORO AIRPORT, NJ US",1/17/2022,1.36,,,,43,33
USW00094741,"TETERBORO AIRPORT, NJ US",1/18/2022,0,,,,37,24
USW00094741,"TETERBORO AIRPORT, NJ US",1/19/2022,0,,,,48,22
USW00094741,"TETERBORO AIRPORT, NJ US",1/20/2022,0.3,,,,43,20
USW00094741,"TETERBORO AIRPORT, NJ US",1/21/2022,0,,,,22,12
USW00094741,"TETERBORO AIRPORT, NJ US",1/22/2022,0,,,,30,11
USW00094741,"TETERBORO AIRPORT, NJ US",1/23/2022,0.02,,,,38,19
USW00094741,"TETERBORO AIRPORT, NJ US",1/24/2022,0,,,,34,26
USW00094741,"TETERBORO AIRPORT, NJ US",1/25/2022,0,,,,42,26
USW00094741,"TETERBORO AIRPORT, NJ US",1/26/2022,0,,,,28,18
USW00094741,"TETERBORO AIRPORT, NJ US",1/27/2022,0,,,,31,13
USW00094741,"TETERBORO AIRPORT, NJ US",1/28/2022,0.08,,,,36,27
USW00094741,"TETERBORO AIRPORT, NJ US",1/29/2022,0.19,,,,27,11
USW00094741,"TETERBORO AIRPORT, NJ US",1/30/2022,0,,,,26,10
USW00094741,"TETERBORO AIRPORT, NJ US",1/31/2022,0,,,,31,11
USW00094741,"TETERBORO AIRPORT, NJ US",2/1/2022,0,,,,35,14
USW00094741,"TETERBORO AIRPORT, NJ US",2/2/2022,0,,,,46,27
USW00094741,"TETERBORO AIRPORT, NJ US",2/3/2022,0.68,,,,46,37
USW00094741,"TETERBORO AIRPORT, NJ US",2/4/2022,0.66,,,,53,26
USW00094741,"TETERBORO AIRPORT, NJ US",2/5/2022,0,,,,27,18
USW00094741,"TETERBORO AIRPORT, NJ US",2/6/2022,0,,,,38,15
USW00094741,"TETERBORO AIRPORT, NJ US",2/7/2022,0.11,,,,37,27
USW00094741,"TETERBORO AIRPORT, NJ US",2/8/2022,0.04,,,,45,30
USW00094741,"TETERBORO AIRPORT, NJ US",2/9/2022,0,,,,47,24
USW00094741,"TETERBORO AIRPORT, NJ US",2/10/2022,0,,,,52,29
USW00094741,"TETERBORO AIRPORT, NJ US",2/11/2022,0,,,,57,27
USW00094741,"TETERBORO AIRPORT, NJ US",2/12/2022,0,,,,58,40
USW00094741,"TETERBORO AIRPORT, NJ US",2/13/2022,0.15,,,,40,24
USW00094741,"TETERBORO AIRPORT, NJ US",2/14/2022,0,,,,25,15
USW00094741,"TETERBORO AIRPORT, NJ US",2/15/2022,0,,,,30,15
USW00094741,"TETERBORO AIRPORT, NJ US",2/16/2022,0,,,,46,20
